Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
5/2/22,0.41,0.71,0.9,,1.49,2.1,2.73,2.93,3.01,3.04,2.99,3.26,3.07,-0.00787617872398045,0.010362235413341593,0.07604760638041387,0.11813924673052098,16.01245951433974,164.6333122876731,2.5477390370970245e-06,0.03112358585593683,-0.02931343459520879,0.024606231678130624,9.645493352152275,4.204862096999886e-06
4/29/22,0.37,0.73,0.85,,1.41,2.1,2.7,2.87,2.92,2.94,2.89,3.14,2.96,-0.12927570522483572,0.14039430196229763,0.5625569143308566,-0.261313147089386,197.3290630695149,181.67244881265174,0.00032301076028553563,0.030379820426374982,-0.029254971290755633,0.021645861110812084,8.410114757211202,4.088960863580344e-06
4/28/22,0.37,0.71,0.82,,1.38,2.04,2.63,2.8,2.86,2.88,2.85,3.1,2.92,0.02684976037736036,-0.023857361866676533,-0.05789383725007476,0.10348137888723359,20.19065211199701,17.772274927475415,2.0376360824107395e-05,0.026684076219259216,-0.023201209544377932,0.04010370322761348,16.14717905532792,2.2234662445810562e-05
4/27/22,0.37,0.63,0.82,,1.39,1.97,2.58,2.75,2.81,2.84,2.82,3.08,2.91,0.022496717926143668,-0.017247000817041593,0.26065859158130006,-0.20978549858093576,25.47052105232099,25.667094730564454,7.187978838932754e-05,-0.04542469165609255,0.05548874699979128,0.17264566618915092,150.5068505204158,0.00025883953060840576
4/26/22,0.38,0.61,0.83,,1.4,1.99,2.54,2.72,2.79,2.8,2.77,3.03,2.86,0.037769845567432805,-0.03573424335755785,0.05670073413136773,-0.04940877601212133,17.849568539888864,53.502324799915,1.8471258830528262e-05,0.07046186847094109,-0.05534065343978861,-0.0033373973988877524,304.31115500609644,0.0006209896428008646
4/25/22,0.4,0.61,0.91,,1.42,2.03,2.63,2.79,2.84,2.85,2.81,3.06,2.88,0.09076448683404505,-0.08522400824411577,0.07041382047393256,-0.21198933384394672,37.26687873463021,120.6932507033585,8.196386010922213e-05,0.027453668479983113,-0.028670003843678953,0.03518579933559585,9.003831609069689,1.9550663646560392e-05
4/22/22,0.46,0.64,0.83,,1.34,2.06,2.72,2.88,2.94,2.95,2.9,3.14,2.95,0.12323265203204438,-0.11876630273587085,-0.011606065487202576,-0.28593568465007485,23.1228989401009,145.07285709072343,8.405263922829458e-05,0.031073083931772834,-0.031659265480353,0.001994433199300787,4.280426057596238,1.1399530325528497e-05
4/21/22,0.5,0.65,0.83,,1.32,2.01,2.68,2.87,2.96,2.96,2.9,3.12,2.94,-0.005447893341375366,0.014578665910198081,-0.2031164533792997,0.3180420162520695,90.84115287291678,91.8081454077199,0.00021722848684956208,0.01964208740125945,-0.013836360437439188,0.0630339410387656,31.988731744482216,9.442728949935248e-05
4/20/22,0.35,0.56,0.82,,1.29,1.93,2.6,2.79,2.87,2.88,2.85,3.08,2.9,0.2468654375066863,-0.2402712919395831,-0.5456377259426932,0.261590287484178,190.01611183032796,81.1825169130355,0.0001343967525497149,0.027306836345559846,-0.12382476063114677,0.07482010502543789,-0.00029451845434058654,0.0
4/19/22,0.37,0.58,0.81,,1.28,1.94,2.61,2.81,2.91,2.95,2.93,3.19,3.01,-0.03285408449128098,0.042127481639672865,-0.14959856346169736,0.3132550442776176,121.92241410714007,127.15118879688836,0.00024863766294316083,-0.002050120476103848,0.011425071991078896,0.10709181499544318,94.97749320405516,0.00021079441242555528
4/18/22,0.38,0.6,0.81,,1.27,1.84,2.46,2.68,2.79,2.85,2.85,3.12,2.95,0.014447394073157632,-0.00668032918064607,-0.04852235670897206,0.12091054570180411,61.29605503937892,61.25306977422164,0.00013271543572380848,0.0656023287398471,-0.051619717102831544,-0.0033470985248649577,222.4420107112456,0.0005833906810352096
4/14/22,0.37,0.57,0.79,,1.25,1.84,2.47,2.67,2.79,2.84,2.83,3.09,2.92,-0.03412902747057603,0.04331863295046036,-0.28553413518229365,0.44884584896889707,121.52672509901728,126.98957439893081,0.00021787012275652315,0.013407048785843693,-0.006126381162764346,0.07437894200988471,60.2848144793135,0.00013796438158418214
4/13/22,0.26,0.52,0.75,,1.2,1.78,2.37,2.57,2.66,2.71,2.7,2.97,2.81,0.13312604074960657,-0.12768039293253958,0.14803660077565958,-0.3710066259482822,63.69836167587741,141.18251208016375,9.82761813695705e-05,0.02551538717653462,-0.023443313281009875,0.03449178258842639,15.443843961583571,2.080049083635791e-05
4/12/22,0.21,0.52,0.74,,1.2,1.77,2.39,2.58,2.66,2.73,2.72,2.99,2.82,0.013182014134769389,-0.006222262905168253,-0.08031471320744121,0.15238057129369392,61.36761924967809,61.141803357037496,0.00014693487889600972,0.02904101829851413,-0.02912069208936572,0.011756988841031194,7.313347352454031,3.949745936005819e-06
4/11/22,0.22,0.54,0.77,,1.23,1.85,2.5,2.73,2.79,2.84,2.79,3.02,2.84,0.1542800895430746,-0.14868301491476688,0.25130784448576776,-0.5042143961406901,73.85648539770325,137.50159076834288,0.00011945677320791085,-0.04957482444621022,0.05868799524276273,0.179802515399264,150.2531943730329,0.00026352084905199
4/8/22,0.2,0.49,0.7,,1.19,1.81,2.53,2.73,2.76,2.79,2.72,2.94,2.76,0.02816703542237569,-0.0278151315639943,-0.030431475944438475,0.07433968655207138,20.964249475615603,15.415146152186033,3.6785855192759607e-06,-0.012842502599396665,0.02062221454677444,0.12277647627980025,102.49113325539628,0.0002431842177686523
4/7/22,0.21,0.5,0.68,,1.15,1.78,2.47,2.66,2.7,2.73,2.66,2.87,2.69,0.021250404484103137,-0.0168238610290589,0.15793271182917507,-0.10678494951697998,27.60623419623942,28.414199769732463,5.884257319405128e-05,0.0265434535928358,-0.025456690241333672,0.03137748280832049,13.092245053893237,5.381871777266747e-06
