Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
5/16/22,0.64,0.85,1.07,,1.54,2.07,2.58,2.75,2.83,2.89,2.88,3.3,3.09,0.30031608241874824,-0.29286763045695524,-0.27197715977869336,0.07212676648164909,543.8891942323867,30.9039731297127,5.645636543618515e-05,0.5215554882633209,-0.5039194629715196,-0.13741209844523156,3213.4127100969918,0.0005469300766849003
5/13/22,0.67,0.79,1.03,,1.47,2.04,2.61,2.79,2.89,2.95,2.93,3.32,3.1,0.8779715942698441,-0.8647506775248358,3.875941957314866,-7.911629900098236,994.7275201922671,1849.9498896710634,0.0002640885617669735,0.7274564565001251,-0.7098215843437061,-0.30865728969644557,3482.9365787708302,0.0005950100116238451
5/12/22,0.61,0.77,0.96,,1.44,1.96,2.56,2.73,2.81,2.86,2.84,3.22,3.0,0.8342594644082075,-0.8258710509124366,-0.9732844347046156,0.10215299576133652,590.786408196151,57.07347270746568,9.894712458125423e-05,0.029920168092452057,-0.02499276306461311,0.02042530324739883,12.02755940032393,9.994375757662246e-06
5/11/22,0.59,0.77,0.91,,1.43,1.99,2.66,2.81,2.89,2.94,2.91,3.25,3.05,1.0550874458245942,-1.042680799229427,-3.2785070861043604,1.4830169504447384,848.4394455670694,462.863187121593,0.00026772302737267323,-0.339789600482858,0.3523084631302328,0.5511655746468904,351.7193220566844,0.0002722331986932089
5/10/22,0.57,0.75,0.89,,1.44,2.01,2.62,2.81,2.91,2.99,2.99,3.31,3.12,1.0807274716299922,-1.0698070798752846,-1.890859028679213,0.4686881743568341,496.0922124651388,187.705167434613,0.00017681482571358967,0.6282304267929316,-0.6109416681706801,-0.15904516360772744,3733.810616639432,0.0006632218581605444
5/9/22,0.51,0.73,0.92,,1.43,1.99,2.61,2.81,2.95,3.04,3.05,3.38,3.19,0.42079854054129556,-0.40786841549653485,8.673740443670853,-19.647567458204527,1703.6515217401702,4063.0285527906103,0.00030731486407345254,0.6625243876443057,-0.6452959455107803,-0.26945505927251384,2983.4617298154026,0.0006899479315594788
5/6/22,0.48,0.72,0.85,,1.41,2.08,2.72,2.94,3.06,3.13,3.12,3.43,3.23,0.8558402575225446,-0.8412027805859571,14.607157805194902,-22.980795615508498,2160.4459241882014,3390.596856048932,0.0004330861438509113,0.7351847141586451,-0.7175311455826224,-0.2374951855774428,3762.8931379609885,0.0007939536293417056
5/5/22,0.49,0.71,0.85,,1.37,2.08,2.71,2.91,3.01,3.07,3.05,3.35,3.15,0.6634098282092651,-0.6552631206682379,-0.9595517019198296,0.18975150470262012,372.67641868706676,82.08431619247352,0.00014313783060424678,0.564541140825258,-0.5470688272105799,-0.173922678238498,3017.5832013357494,0.0007712869364612005
5/4/22,0.49,0.74,0.89,,1.44,2.07,2.66,2.85,2.93,2.97,2.93,3.21,3.01,0.900391161930002,-0.8950664812226178,-0.713759878051572,0.07768491811809286,1789.9161462142727,27.390793747956835,4.18719747781394e-05,0.15509772418974777,-0.13799134443191127,1.7012265007080624e-05,1077.9379926756876,0.0006894692638931953
5/3/22,0.48,0.77,0.91,,1.45,2.16,2.78,2.95,3.01,3.03,2.97,3.21,3.03,0.49626560704572675,-0.48917827465541486,-0.5986394110312481,0.1092630852454563,424.95337451096304,45.79864974772327,0.00010846313193808903,0.2303664103016128,-0.21256216782613846,-0.0019517211406614244,1778.0289331213276,0.0007578689477408661
5/2/22,0.41,0.71,0.9,,1.49,2.1,2.73,2.93,3.01,3.04,2.99,3.26,3.07,0.6096117015936966,-0.5977911812069912,0.21596500996948811,-1.8152909834020354,260.9410595105853,742.2921683316711,0.000320552224863494,0.3435010658452132,-0.32591344121701166,-0.05466389420140809,2255.265125977029,0.0007764020019942236
